MethodCode,StationCode,SampleDate,SampleTime,GearID,StreamGauge,TrapStatus,Debris,GearConditionCode,TimePerRevBefore,TimePerRevAfter,TrapRevolutions,Comments
RSTR,ST040X,2009-02-10,17:45:00,RSTR8,1.18,NA,Light,3,NA,NA,2091,trap was stopped by a log. Removed log and reset counter
RSTR,ST040X,2009-02-10,19:45:00,RSTR8,1.18,NA,Light,1,NA,NA,689,first check after release
RSTR,ST040X,2009-02-10,20:45:00,RSTR8,n/p,NA,Light,NA,NA,NA,1014,2nd check
RSTR,ST040X,2009-02-10,21:45:00,RSTR8,1.23,NA,Light,1,NA,NA,1324,3 rd check
RSTR,ST040X,2009-02-11,08:30:00,RSTR8,1.56,NA,Heavy,3,NA,9.8,1557,trap was stopped due to log jam; lowered trap all the way down
RSTR,ST040X,2009-02-11,14:30:00,RSTR8,1.56,NA,Medium,2,NA,NA,2009,no fish ; log stuck between collar and shaft in livebox; lot of big woody debris
RSTR,ST040X,2009-02-12,08:45:00,RSTR8,1.58,NA,Medium,1,9.5,9.8,8332,NA
RSTR,ST040X,2009-02-13,09:45:00,RSTR8,1.7,NA,Heavy,2,11.4,9.1,8253,one cell was bolcked and the other was partial block. Trap was raised to ajust a fram and install a new counter bolt
RSTR,ST040X,2009-02-13,14:30:00,RSTR8,1.62,NA,Light,1,NA,NA,1786,NA
RSTR,ST040X,2009-02-13,20:15:00,RSTR8,1.83,NA,Medium,3,NA,NA,3673,trap was stopped due to log jam. Removed log and reset counter
RSTR,ST040X,2009-02-14,08:00:00,RSTR8,1.63,NA,Medium,1,9.6,9.28,NA,broken counter; ec:76.3
RSTR,ST040X,2009-02-15,10:00:00,RSTR8,1.61,NA,Heavy,1,10.5,9.5,NA,installed new conter bolt
RSTR,ST040X,2009-02-15,16:45:00,RSTR8,1.63,NA,Medium,1,9.6,9.4,2412,NA
RSTR,ST040X,2009-02-16,08:45:00,RSTR8,1.66,NA,Medium,2,11.2,11.3,3480,counter hose broken; fixed and reset @ 10:00 ; trap screen clogged upon arrival
RSTR,ST040X,2009-02-16,17:45:00,RSTR8,1.63,NA,Medium,2,NA,NA,2864,no fish; woody debris partially blocking both cells
RSTR,ST040X,2009-02-17,09:00:00,RSTR8,1.65,NA,Medium,1,9.4,9.1,4589,Counter was not counting bolt is bent; Board in one cell.
RSTR,ST040X,2009-02-17,15:30:00,RSTR8,1.71,NA,Medium,1,NA,NA,2368,NA
RSTR,ST040X,2009-02-18,09:00:00,RSTR8,1.67,NA,Medium,2,9.5,9.2,9087,raised trap to remove branch; lower trap and reset counter @ 10:00
RSTR,ST040X,2009-02-18,15:45:00,RSTR8,1.66,NA,Light,NA,NA,NA,2260,NA
RSTR,ST040X,2009-02-19,08:30:00,RSTR8,1.59,NA,Light,2,9.6,9.1,8530,raised trap to remove a small branch; reset counter
RSTR,ST040X,2009-02-19,17:45:00,RSTR8,1.52,NA,Light,1,NA,NA,2978,NA
RSTR,ST040X,2009-02-19,19:30:00,RSTR8,n/p,NA,Light,1,NA,NA,3700,NA
RSTR,ST040X,2009-02-19,20:30:00,RSTR8,1.48,NA,Light,1,NA,NA,4042,NA
RSTR,ST040X,2009-02-20,09:00:00,RSTR8,1.44,NA,Light,1,10,10,8411,NA
RSTR,ST040X,2009-02-21,08:30:00,RSTR8,1.46,NA,Light,1,10.2,9.7,8297,NA
RSTR,ST040X,2009-02-22,08:30:00,RSTR8,1.46,NA,Medium,3,NA,10,2549,trap was stopped apon arrival due to a log jam; raised trap to clear debris
RSTR,ST040X,2009-02-22,16:00:00,RSTR8,1.46,NA,Light,1,NA,NA,2702,NA
RSTR,ST040X,2009-02-23,08:30:00,RSTR8,1.49,NA,Light,1,10,10.1,8353,NA
RSTR,ST040X,2009-02-24,08:15:00,RSTR8,1.47,NA,Medium,2,10.9,10.7,8936,NA
RSTR,ST040X,2009-02-25,08:30:00,RSTR8,1.35,NA,Medium,1,11.4,10.8,7142,NA
RSTR,ST040X,2009-02-25,18:15:00,RSTR8,1.34,NA,Light,1,NA,NA,2095,NA
RSTR,ST040X,2009-02-25,20:00:00,RSTR8,n/p,NA,Light,1,NA,NA,3604,first check after release
RSTR,ST040X,2009-02-25,21:00:00,RSTR8,n/p,NA,Light,1,NA,NA,3884,second check sfter release
RSTR,ST040X,2009-02-25,22:00:00,RSTR8,n/p,NA,Light,1,NA,NA,4185,3rd check after release
RSTR,ST040X,2009-02-26,08:30:00,RSTR8,1.34,NA,Light,1,12,10.9,7271,NA
RSTR,ST040X,2009-02-27,08:30:00,RSTR8,1.27,NA,Light,1,12.9,12,7033,NA
RSTR,ST040X,2009-02-28,08:45:00,RSTR8,1.26,NA,Medium,1,12.8,12.1,6769,NA
RSTR,ST040X,2009-03-01,08:15:00,RSTR8,1.26,NA,Light,1,13.2,12.3,6587,NA
RSTR,ST040X,2009-03-02,08:30:00,RSTR8,1.27,NA,Light,1,12.7,12.3,1960,counter bolt was broken
RSTR,ST040X,2009-03-03,08:15:00,RSTR8,1.55,NA,Medium,3,NA,9.8,NA,no counter bolt; trap was stopped.
RSTR,ST040X,2009-03-03,17:15:00,RSTR8,1.43,NA,Light,1,NA,NA,2961,counter reset
RSTR,ST040X,2009-03-04,08:45:00,RSTR8,2.45,NA,Heavy,3,NA,11.7,4549,trap was stopped; and water was spilling out of livebox
RSTR,ST040X,2009-03-04,10:00:00,RSTR8,2.8,NA,Light,1,NA,NA,75,crew stayed on site due to increase in flow
RSTR,ST040X,2009-03-04,20:00:00,RSTR8,1.75,NA,Medium,2,NA,NA,3031,water is very turbid; trap was is in good condition
RSTR,ST040X,2009-03-05,08:15:00,RSTR8,1.45,NA,Medium,NA,16.8,10.5,3879,NA
RSTR,ST040X,2009-03-05,17:00:00,RSTR8,1.35,NA,Light,1,NA,NA,1846,NA
RSTR,ST040X,2009-03-06,08:45:00,RSTR8,1.3,NA,Medium,1,12,11.6,6862,NA
RSTR,ST040X,2009-03-07,09:00:00,RSTR8,1.28,NA,Medium,1,12.4,12,7091,NA
RSTR,ST040X,2009-03-07,17:15:00,RSTR8,1.27,NA,Light,2,NA,NA,2431,log was partially blocking cone
RSTR,ST040X,2009-03-08,08:45:00,RSTR8,1.3,NA,Medium,1,12.5,11.8,5118,counter not working; stopped at 5118
RSTR,ST040X,2009-03-09,09:00:00,RSTR8,1.3,NA,Light,1,13.1,12.8,72,counter bolt bent
RSTR,ST040X,2009-03-10,08:30:00,RSTR8,1.27,NA,Medium,2,17.5,13,NA,fixed counter;  morts due to stump plugging cell
RSTR,ST040X,2009-03-10,19:00:00,RSTR8,1.22,NA,Medium,1,NA,NA,2557,check before the release
RSTR,ST040X,2009-03-10,21:15:00,RSTR8,1.22,NA,Light,1,NA,NA,3260,first check after release
RSTR,ST040X,2009-03-10,22:15:00,RSTR8,1.22,NA,Light,1,NA,NA,3625,2nd check after release
RSTR,ST040X,2009-03-11,08:30:00,RSTR8,1.27,NA,Light,1,12.5,NA,6402,NA
RSTR,ST040X,2009-03-12,08:30:00,RSTR8,1.21,NA,Light,1,13.3,12.9,6703,NA
RSTR,ST040X,2009-03-13,08:30:00,RSTR8,1.2,NA,Light,2,14.2,13.1,6249,NA
RSTR,ST040X,2009-03-14,08:15:00,RSTR8,1.21,NA,Light,1,14.3,13.2,6111,NA
RSTR,ST040X,2009-03-15,08:45:00,RSTR8,1.26,NA,Medium,1,14.6,12.7,6227,NA
RSTR,ST040X,2009-03-16,08:30:00,RSTR8,1.24,NA,Medium,3,NA,13,5118,trap stopped by logs; counter bolt was bent and not counting while removing logs
RSTR,ST040X,2009-03-17,08:15:00,RSTR8,1.21,NA,Medium,1,14.77,13.3,5778,NA
RSTR,ST040X,2009-03-18,08:45:00,RSTR8,1.21,NA,Light,1,15.4,13.5,6122,NA
RSTR,ST040X,2009-03-19,08:45:00,RSTR8,1.21,NA,Heavy,1,16.2,13.2,5812,2 chn fell into bucket
RSTR,ST040X,2009-03-20,08:45:00,RSTR8,1.48,NA,Medium,3,NA,12,3629,trap was stopped
RSTR,ST040X,2009-03-21,08:30:00,RSTR8,1.45,NA,Heavy,2,15.1,10.8,0,broken counter bolt; water in livebox was spilling over we saw 15 chn swim out
RSTR,ST040X,2009-03-22,08:15:00,RSTR8,1.48,NA,Heavy,2,27.8,11.2,5715,lot of debris; water was spilling out of livebox
RSTR,ST040X,2009-03-23,09:30:00,RSTR8,1.58,NA,Heavy,2,12.1,10.8,7717,large wood pieces in one cell; raised trap to remove; reset counter at 1030
RSTR,ST040X,2009-03-24,08:45:00,RSTR8,1.78,NA,Heavy,2,15,10.6,5108,counter not working;stopped at 5108; water was spilling over livebox
RSTR,ST040X,2009-03-25,08:45:00,RSTR8,1.79,NA,Heavy,2,14.3,10.8,NA,water was spilling out of livebox due to heavy debris; branches were stick in front of cone and one cell. Counter is brokenand needs to be replsced
RSTR,ST040X,2009-03-25,19:15:00,RSTR8,1.79,NA,Light,1,NA,NA,NA,NA
RSTR,ST040X,2009-03-25,21:15:00,RSTR8,1.8,NA,Light,1,NA,NA,NA,first check after release
RSTR,ST040X,2009-03-25,22:15:00,RSTR8,1.8,NA,Light,1,NA,NA,NA,second check
RSTR,ST040X,2009-03-26,08:30:00,RSTR8,1.82,NA,Medium,2,12.3,9.5,NA,condition code 2 ; due to branch in one cell; raised trap;clean cell and fix counter and reset
RSTR,ST040X,2009-03-26,16:00:00,RSTR8,1.79,NA,Heavy,2,NA,NA,178,windy; counter bolt not hitting; both cells had big/debris branch stuck in front of cone
RSTR,ST040X,2009-03-27,08:30:00,RSTR8,1.81,NA,Medium,1,10.5,9.6,5865,NA
RSTR,ST040X,2009-03-27,19:45:00,RSTR8,1.8,NA,Light,NA,NA,NA,3828,NA
RSTR,ST040X,2009-03-27,21:30:00,RSTR8,1.81,NA,Light,1,NA,NA,4462,first check after release; lost one unknow chn
RSTR,ST040X,2009-03-27,22:30:00,RSTR8,1.81,NA,Light,1,NA,NA,4764,second check
RSTR,ST040X,2009-03-28,08:30:00,RSTR8,1.8,NA,Light,1,12.5,10.4,7708,NA
RSTR,ST040X,2009-03-29,08:30:00,RSTR8,1.85,NA,Heavy,3,NA,9.7,5899,fixed counter; raised trap to remove debris; trap was stopped on arivail; counter stopped at 5899
RSTR,ST040X,2009-03-30,09:30:00,RSTR8,1.84,NA,Very Heavy,1,16.3,10.6,7379,NA
RSTR,ST040X,2009-03-31,09:00:00,RSTR8,51.8,NA,Heavy,2,11.3,10.2,7823,lawn cliping partly blocking both cells
RSTR,ST040X,2009-04-01,08:30:00,RSTR8,1.82,NA,Heavy,2,11.1,10.3,7688,released 10 si 5 chn due to stress;and 7 si 2 due to size; small log partail block one cell
RSTR,ST040X,2009-04-02,08:30:00,RSTR8,1.86,NA,Heavy,2,12.5,10.3,2212,both cells were partly blocked by woody debris. Counter bolt was broke on arrival. Rased trap to fix counter bolt
RSTR,ST040X,2009-04-02,18:45:00,RSTR8,1.84,NA,Medium,1,NA,NA,3287,NA
RSTR,ST040X,2009-04-02,21:30:00,RSTR8,1.83,NA,Light,1,NA,NA,3996,first check after release
RSTR,ST040X,2009-04-02,22:30:00,RSTR8,1.83,NA,Light,1,NA,NA,4335,2nd check after release
RSTR,ST040X,2009-04-03,08:30:00,RSTR8,1.84,NA,Light,1,11.6,9.9,6318,counter was not hitting when we arrived
RSTR,ST040X,2009-04-03,17:30:00,RSTR8,1.82,NA,Heavy,2,NA,NA,1850,Counter not hitting on arrival. Needs new screws; one cell partail block by woody debris
RSTR,ST040X,2009-04-04,08:30:00,RSTR8,1.82,NA,Medium,1,11.5,10.6,4715,put new screw in counter
RSTR,ST040X,2009-04-04,19:45:00,RSTR8,1.84,NA,Medium,2,NA,NA,3701,big log in one cell;raised trap to remove. Reset counter @ 20:00
RSTR,ST040X,2009-04-04,21:45:00,RSTR8,n/p,NA,Light,1,NA,NA,NA,first check after release
RSTR,ST040X,2009-04-04,22:45:00,RSTR8,n/p,NA,Light,1,NA,NA,NA,2nd check
RSTR,ST040X,2009-04-05,09:00:00,RSTR8,1.82,NA,Light,1,11.4,10.5,3865,replaced batt in safty light
RSTR,ST040X,2009-04-06,08:30:00,RSTR8,2.02,NA,Medium,3,NA,10.6,3030,NA
RSTR,ST040X,2009-04-07,08:45:00,RSTR8,2.02,NA,Medium,1,11.7,10.5,7615,NA
RSTR,ST040X,2009-04-07,19:00:00,RSTR8,2.34,NA,Heavy,2,NA,NA,3148,lod partly blocking cell; raised trap to clear debris; lowered trap at 1900
RSTR,ST040X,2009-04-08,08:45:00,RSTR8,2.35,NA,Medium,NA,12.4,11.2,4670,counter not hitting on arivail
RSTR,ST040X,2009-04-08,19:30:00,RSTR8,2.35,NA,Light,1,12.2,11.6,3302,check before release
RSTR,ST040X,2009-04-08,21:30:00,RSTR8,2.36,NA,Light,1,NA,NA,3943,first check before release
RSTR,ST040X,2009-04-08,22:30:00,RSTR8,2.37,NA,Light,1,NA,NA,4257,2nd check
RSTR,ST040X,2009-04-09,08:30:00,RSTR8,2.37,NA,Light,2,12.9,11.2,5384,Counter not working; ec:61.9; both cell partly blocked
RSTR,ST040X,2009-04-10,08:45:00,RSTR8,2.37,NA,Medium,1,12.6,11.6,2279,counter hose was broken on arrival; due to log jam
RSTR,ST040X,2009-04-11,08:30:00,RSTR8,2.42,NA,Light,3,NA,11.4,307,trap was stopped on arrival due to log jam
RSTR,ST040X,2009-04-12,08:30:00,RSTR8,2.37,NA,Medium,1,12.1,11,7310,counter not hitting due to a stick caught between counter
RSTR,ST040X,2009-04-13,08:15:00,RSTR8,2.33,NA,Light,3,NA,11.1,2247,trap was stoppped on arrival
RSTR,ST040X,2009-04-14,08:15:00,RSTR8,2.33,NA,Medium,1,11.7,10.7,7456,NA
RSTR,ST040X,2009-04-15,08:30:00,RSTR8,2.37,NA,Heavy,2,16.2,11.3,6327,one cell had a small branch stuck inside of it
RSTR,ST040X,2009-04-16,08:30:00,RSTR8,2.35,NA,Medium,1,11.9,11.3,7273,NA
RSTR,ST040X,2009-04-17,09:00:00,RSTR8,2.4,NA,Heavy,2,12.4,11.3,5275,branch stuck in one cell ; had to raise trap to remove; ec meter batt is dead
RSTR,ST040X,2009-04-17,22:30:00,RSTR8,3.25,NA,Heavy,1,NA,NA,3963,10pm night check
RSTR,ST040X,2009-04-18,08:30:00,RSTR8,3.25,NA,Medium,1,13.4,12.1,4208,counter bolt not hitting upon arrival
RSTR,ST040X,2009-04-19,08:45:00,RSTR8,3.32,NA,Medium,3,NA,12.9,1931,trap was stopped on arrival due to log jam
RSTR,ST040X,2009-04-20,08:45:00,RSTR8,3.32,NA,Medium,1,13.2,12.5,6646,NA
RSTR,ST040X,2009-04-21,08:45:00,RSTR8,3.12,NA,Light,1,12.7,12.1,6831,NA
RSTR,ST040X,2009-04-22,08:30:00,RSTR8,3.13,NA,Light,1,12.7,12.2,6872,NA
RSTR,ST040X,2009-04-23,08:30:00,RSTR8,3.15,NA,Medium,2,14,12.1,6596,NA
RSTR,ST040X,2009-04-24,08:30:00,RSTR8,3.12,NA,Light,1,12.6,12.2,7026,tfs was likely bait that floated into the trap
RSTR,ST040X,2009-04-25,08:45:00,RSTR8,3.18,NA,Light,1,12.5,12.2,7002,Cone was very clean upon arrival
RSTR,ST040X,2009-04-26,08:15:00,RSTR8,3.14,NA,Medium,2,14.1,12,1519,One cell partly blocked; counter bolt was broke n arrival; raised trap to remove debris from cell
RSTR,ST040X,2009-04-27,08:15:00,RSTR8,3.16,NA,Light,1,12.3,12.2,3029,counter not working ; needs a new spring; cone door needs a clip and latch; water sample n/a loose cap
RSTR,ST040X,2009-04-28,08:50:00,RSTR8,3.15,NA,Light,1,12.6,12.1,NA,NA
RSTR,ST040X,2009-04-28,19:45:00,RSTR8,n/p,NA,Light,1,NA,NA,NA,NA
RSTR,ST040X,2009-04-29,08:15:00,RSTR8,n/p,NA,Light,1,12.2,11.9,6862,NA
RSTR,ST040X,2009-04-29,19:15:00,RSTR8,n/p,NA,Light,1,NA,NA,3084,no fish
RSTR,ST040X,2009-04-30,08:45:00,RSTR8,n/p,NA,Light,1,12.7,12.3,7014,NA
RSTR,ST040X,2009-05-01,08:30:00,RSTR8,3.68,NA,Light,3,NA,13.1,4709,trap was stopped due to log jam; installed stream guage
RSTR,ST040X,2009-05-02,08:15:00,RSTR8,3.78,NA,Light,1,12.3,12.6,4623,NA
RSTR,ST040X,2009-05-03,08:15:00,RSTR8,n/p,NA,Light,1,12.3,17.1,6864,lg sasq jumped out of bucket
RSTR,ST040X,2009-05-04,08:30:00,RSTR8,3.72,NA,Medium,2,12.8,12,7183,removed stick and water jug from both cells
RSTR,ST040X,2009-05-05,08:30:00,RSTR8,3.76,NA,Light,2,13.3,12.6,6542,removed log from one cell
RSTR,ST040X,2009-05-06,08:30:00,RSTR8,3.55,NA,Medium,1,12.4,12.2,6974,flow meter not working
RSTR,ST040X,2009-05-07,09:15:00,RSTR8,3,NA,Light,1,12.2,11.9,7298,s.g reading is from the original s.g
RSTR,ST040X,2009-05-08,08:15:00,RSTR8,2.76,NA,Medium,1,11.7,12,6717,NA
RSTR,ST040X,2009-05-09,08:00:00,RSTR8,2.85,NA,Medium,1,12.3,11.7,6981,NA
RSTR,ST040X,2009-05-10,08:30:00,RSTR8,2.77,NA,Medium,1,12.4,12.6,7161,NA
RSTR,ST040X,2009-05-11,08:30:00,RSTR8,2.77,NA,Medium,2,12.6,12.2,6965,NA
RSTR,ST040X,2009-05-12,08:30:00,RSTR8,2.74,NA,Medium,1,12.1,12.1,7024,NA
RSTR,ST040X,2009-05-13,08:30:00,RSTR8,2.75,NA,Medium,2,12.6,12,2648,broken counter bolt
RSTR,ST040X,2009-05-14,08:45:00,RSTR8,2.78,NA,Medium,1,12.1,12.3,NA,counter bolt not hitting
RSTR,ST040X,2009-05-15,09:00:00,RSTR8,2.94,NA,Medium,1,13,12.8,1503,broken counter bolt; do not have a replacement;will replace later
RSTR,ST040X,2009-05-16,08:15:00,RSTR8,3.89,NA,Medium,2,15.1,12.8,NA,log and lawn clipping in both cells
RSTR,ST040X,2009-05-17,08:30:00,RSTR8,2.93,NA,Medium,1,13.2,13.2,6071,NA
RSTR,ST040X,2009-05-18,08:45:00,RSTR8,2.52,NA,Medium,2,13.1,12.9,6629,NA
RSTR,ST040X,2009-05-19,08:15:00,RSTR8,2.5,NA,Medium,1,12.6,11.9,NA,counter bolt not hitting counter
RSTR,ST040X,2009-05-20,08:30:00,RSTR8,2.46,NA,Medium,2,12.4,12.2,7133,NA
RSTR,ST040X,2009-05-21,08:30:00,RSTR8,n/p,NA,Medium,1,12.9,12.1,88,counter bolt was bent by a branch
RSTR,ST040X,2009-05-22,08:30:00,RSTR8,2.46,3,Medium,1,12.5,NA,6705,counter bolt is not working ; bent
RSTR,ST040X,2009-05-25,13:00:00,RSTR8,2.43,0,n/p,4,NA,NA,NA,set trap
RSTR,ST040X,2009-05-26,08:30:00,RSTR8,2.45,NA,Medium,1,12.1,11.7,3218,counter was not hitting
RSTR,ST040X,2009-05-27,08:15:00,RSTR8,2.45,NA,Medium,1,12.1,11.4,7170,NA
RSTR,ST040X,2009-05-28,08:15:00,RSTR8,2.46,NA,Medium,1,11.9,11.6,5560,NA
RSTR,ST040X,2009-05-29,08:15:00,RSTR8,2.47,3,Heavy,1,12.3,11.2,7025,raised trap
RSTR,ST040X,2009-06-01,16:15:00,RSTR8,2.41,0,n/p,4,NA,NA,NA,set trap
RSTR,ST040X,2009-06-02,08:30:00,RSTR8,2.48,NA,Medium,2,12.1,11.9,4833,NA
RSTR,ST040X,2009-06-03,08:15:00,RSTR8,2.01,NA,Heavy,2,11.5,11.2,7297,passed 4 chn dpwnstream without measurments; poor health
RSTR,ST040X,2009-06-03,18:15:00,RSTR8,1.99,NA,Medium,1,NA,NA,3029,NA
RSTR,ST040X,2009-06-04,08:15:00,RSTR8,1.99,NA,Medium,1,11.6,11.5,7378,NA
RSTR,ST040X,2009-06-05,08:30:00,RSTR8,2.01,3,Medium,3,NA,NA,2650,trap was stopped due to a log jam
RSTR,ST040X,2009-06-08,16:00:00,RSTR8,1.99,0,n/p,4,NA,NA,NA,set trap
RSTR,ST040X,2009-06-09,08:30:00,RSTR8,2.02,NA,Medium,1,12,11.6,4925,NA
RSTR,ST040X,2009-06-10,08:30:00,RSTR8,1.97,NA,Heavy,1,11.9,11.9,7227,NA
RSTR,ST040X,2009-06-11,08:15:00,RSTR8,1.64,NA,Medium,3,NA,NA,5299,trap was stopped due to a log jam
RSTR,ST040X,2009-06-12,08:45:00,RSTR8,1.64,3,Heavy,2,12.4,NA,7316,woody debris in one cell; lots of elodea and leafy debris. Raised trap
RSTR,ST040X,2009-06-15,12:45:00,RSTR8,1.62,0,n/p,4,NA,NA,NA,set trap
RSTR,ST040X,2009-06-16,08:30:00,RSTR8,1.63,NA,Heavy,1,11.7,11.5,5759,NA
RSTR,ST040X,2009-06-16,17:15:00,RSTR8,1.61,NA,Medium,1,NA,NA,2559,NA
RSTR,ST040X,2009-06-17,08:30:00,RSTR8,1.62,NA,Heavy,1,11.7,11.4,7302,NA
RSTR,ST040X,2009-06-17,17:45:00,RSTR8,1.58,NA,Heavy,1,NA,NA,2795,NA
RSTR,ST040X,2009-06-18,08:30:00,RSTR8,1.52,NA,Heavy,1,11.8,11.8,7272,NA
RSTR,ST040X,2009-06-18,17:45:00,RSTR8,1.5,NA,Heavy,1,NA,NA,2721,lots of leafy debris
RSTR,ST040X,2009-06-19,08:15:00,RSTR8,1.93,NA,Medium,3,NA,11.7,4542,trap was stopped on arrivail due to a log jam
RSTR,ST040X,2009-06-19,18:00:00,RSTR8,2.23,NA,Heavy,2,NA,NA,1510,counter bolt was broken apon arrival; reomoved log from partial cell block
RSTR,ST040X,2009-06-20,08:00:00,RSTR8,2.45,NA,Heavy,2,15.5,13.2,683,NA
RSTR,ST040X,2009-06-20,14:45:00,RSTR8,2.39,NA,Medium,1,NA,NA,2735,NA
RSTR,ST040X,2009-06-21,08:15:00,RSTR8,2.43,NA,Heavy,1,13.7,12.8,6677,NA
RSTR,ST040X,2009-06-21,18:15:00,RSTR8,2.42,NA,Heavy,1,NA,NA,2804,NA
RSTR,ST040X,2009-06-22,08:30:00,RSTR8,2.44,NA,Heavy,1,14.4,13,6589,NA
RSTR,ST040X,2009-06-22,18:15:00,RSTR8,2.99,NA,Medium,1,NA,NA,2642,NA
RSTR,ST040X,2009-06-23,08:30:00,RSTR8,3.4,NA,Heavy,1,16.7,7.6,5973,water is above the markers on the stream guage; need to set another guage
RSTR,ST040X,2009-06-23,18:30:00,RSTR8,n/p,NA,Medium,1,NA,NA,2377,stream guage is underwater
RSTR,ST040X,2009-06-24,08:15:00,RSTR8,3.4,NA,Heavy,1,14.9,15,5600,NA
RSTR,ST040X,2009-06-24,18:00:00,RSTR8,n/p,NA,Medium,1,NA,NA,2289,stream guage is underwater
RSTR,ST040X,2009-06-25,08:15:00,RSTR8,3.4,NA,Medium,1,16.1,15.7,5665,NA
RSTR,ST040X,2009-06-26,08:30:00,RSTR8,3.4,NA,Heavy,1,16,15.6,5442,NA
RSTR,ST040X,2009-06-27,08:00:00,RSTR8,2.44,NA,Medium,1,14.7,14.7,5454,NA
RSTR,ST040X,2009-06-28,08:15:00,RSTR8,2.42,NA,Light,3,NA,14.3,554,trap was stopped due to lg tree branch; removed branch and trap is now fishing; 0 fish
RSTR,ST040X,2009-06-29,08:30:00,RSTR8,2.46,NA,Medium,2,13.8,14,28,counter bolt is broken; the counter bolt is hitting the river bottom
RSTR,ST040X,2009-06-30,08:15:00,RSTR8,2.43,NA,Medium,1,14.2,13.9,24,counter bolt is boken; fixed
RSTR,ST040X,2009-07-01,08:30:00,RSTR8,1.56,NA,Heavy,1,11.9,12,6585,chn was released due to stress
RSTR,ST040X,2009-07-02,09:15:00,RSTR8,1.56,3,Heavy,2,12.4,NA,4865,removed trap from river for the season
RSTR,ST040X,2010-01-06,12:15:00,RSTR8,1.2,0,n/p,4,NA,NA,NA,Set Trap
RSTR,ST040X,2010-01-07,08:45:00,RSTR8,1.18,NA,Light,1,11.9,12.1,5956,NA
RSTR,ST040X,2010-01-08,10:45:00,RSTR8,1.16,NA,Medium,1,12.3,12.3,7639,NA
RSTR,ST040X,2010-01-09,08:30:00,RSTR8,1.19,NA,Medium,2,11.8,11.9,6496,Branch stuck in one cell.Do 10.82
RSTR,ST040X,2010-01-10,08:00:00,RSTR8,1.2,NA,Light,3,NA,11.7,3230,Trap stop due to log in cone. No fish.Do 11.08
RSTR,ST040X,2010-01-11,08:45:00,RSTR8,1.2,NA,Light,1,11.5,11.2,7631,NA
RSTR,ST040X,2010-01-12,09:15:00,RSTR8,1.2,NA,Medium,1,11.2,11.5,7612,NA
RSTR,ST040X,2010-01-13,10:30:00,RSTR8,1.62,NA,Heavy,1,12,12.3,5466,Counter bolt not hitting (fixed it) counter stopped at 5466.
RSTR,ST040X,2010-01-14,09:45:00,RSTR8,1.67,NA,Heavy,3,10.6,9.5,6382,log stuck in one cell
RSTR,ST040X,2010-01-15,08:30:00,RSTR8,1.6,NA,Medium,1,9.8,9.7,1815,NA
RSTR,ST040X,2010-01-16,08:30:00,RSTR8,1.65,NA,Medium,2,9.3,9.7,9008,log stuck in one cell;
RSTR,ST040X,2010-01-17,08:30:00,RSTR8,1.24,NA,Medium,2,13,11.4,7988,one cell blocked with woody debris; raised trap to remove debris and put red flagging on the leader cables.
RSTR,ST040X,2010-01-18,09:30:00,RSTR8,1.21,NA,Medium,1,11.3,10.8,7767,NA
RSTR,ST040X,2010-01-18,19:00:00,RSTR8,1.28,NA,Medium,1,NA,NA,3223,NA
RSTR,ST040X,2010-01-19,09:00:00,RSTR8,1.49,NA,Heavy,2,NA,NA,8606,both cell were partly blocked
RSTR,ST040X,2010-01-19,17:45:00,RSTR8,0.4,NA,Medium,NA,NA,NA,718,counter is not hitting; cone is hitting the river bottom
RSTR,ST040X,2010-01-20,09:45:00,RSTR8,1.78,NA,Heavy,2,9.1,9.3,NA,reset counter @ 12:00. Counter bolt was broken
RSTR,ST040X,2010-01-20,19:30:00,RSTR8,1.62,NA,Medium,2,NA,NA,2917,raised trap to remove woody debris. Reset counter @ 19:45
RSTR,ST040X,2010-01-21,09:15:00,RSTR8,1.81,NA,Heavy,3,12.9,8.9,4777,upon arrival livebox was spliiing over due to heavy debris. We took video and photos. Fish were spilling out as well as lamprey. Raised trap to remove debris. Reset counter at 10:00 am
RSTR,ST040X,2010-01-21,17:15:00,RSTR8,1.52,NA,Light,1,NA,NA,2882,check before release
RSTR,ST040X,2010-01-21,18:45:00,RSTR8,1.51,NA,Light,1,NA,NA,3576,2nd check before release; had to go process weir
RSTR,ST040X,2010-01-21,20:30:00,RSTR8,1.5,NA,Light,1,NA,NA,4211,NA
RSTR,ST040X,2010-01-21,21:45:00,RSTR8,n/p,NA,Light,1,NA,NA,4668,2nd check after releae
RSTR,ST040X,2010-01-22,09:00:00,RSTR8,2.34,NA,Heavy,3,9.4,8.3,9088,trap was spilling over apon arrival due to heavy debris; Water level went up due to increase in flow from the rain
RSTR,ST040X,2010-01-22,18:30:00,RSTR8,1.81,NA,Medium,2,NA,NA,4055,branch stuck in one cell
RSTR,ST040X,2010-01-22,22:30:00,RSTR8,1.72,NA,Light,1,NA,NA,5606,all chn are SI2; Sky is clear now. Calm with half moon
RSTR,ST040X,2010-01-23,09:00:00,RSTR8,1.6,NA,Medium,1,9.1,9.1,9644,flow meter is broken
RSTR,ST040X,2010-01-23,17:30:00,RSTR8,1.42,NA,Light,1,9.53,9.3,3637,NA
RSTR,ST040X,2010-01-24,08:15:00,RSTR8,1.38,NA,Light,1,10.1,9.7,8871,NA
